id,website,make,model,version,fuel,year,kms,power,doors,shift,color,photos,price,location,publish_date,dealer_id,dealer_is_professional
266195,website_4,ferrari,488,Pista,Gas,2020,6802,720,2,Automático,ROJO,15,669900,Madrid,2023-09-24,b65f865c54d5a32a5990d5c44a5575a4,1
266196,website_4,ferrari,488,Pista,Gas,2020,5830,720,2,Automático,AMARILLO,15,669900,Madrid,2023-11-14,b65f865c54d5a32a5990d5c44a5575a4,1
507752,website_2,FERRARI,SF90,FERRARI SF90 SPIDER,,2023,2852,0,0,,,29,669900,Madrid,2024-05-02,807fa3ef79793813ab6cd7f2328d46e0,1
295808,website_4,mercedes-benz,clase-glc,Clase GLC 300 e 4MATIC,Híbrido,2023,12270,313,0,Automático,AZUL NÁUTICO METALIZADO / METALIZADO,6,669901,Madrid,2024-02-04,abf32f86fa9d093661debbeb5af7fae6,1
920014,website_4,mercedes-benz,clase-e,Clase E Cabrio 220d 4Matic,Diésel,2023,6154,194,2,Automático,NEGRO OBSIDIANA (METALIZADO) / METALIZADO,115,669901,Madrid,2024-02-04,abf32f86fa9d093661debbeb5af7fae6,1
784730,website_4,audi,q5,40 TDI quattro-ultra S line S tronic 150kW,Diésel,2023,20923,204,5,Automático,ULTRA,5,669904,Madrid,2024-02-28,f4b91b04cbbdec4522e38195cc84e513,1
332230,website_4,lamborghini,aventador,LP770-4 SVJ,Gas,2019,8200,0,2,Automático,ROJO,5,670000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
458390,website_5,Mercedes,Clase GLC,GLC Coupé 350 e 4Matic,Híbrido Gasolina,2017,141000,319,5,Automática,negro,0,670000,Castellón,2024-03-19,1dbb2580a37a690c3f001d4dea901f10,0
241139,website_4,rolls-royce,cullinan,,Gas,2023,50,571,5,Automático,PLATA,14,673900,Madrid,2023-09-12,b65f865c54d5a32a5990d5c44a5575a4,1
772800,website_4,audi,a6,RS 6 Avant 4.0 TFSI performance Q. Tip.,Gas,2017,143005,605,5,Automático,GRIS,26,675003,Murcia,2024-03-29,38f5b2311e9dfc9f5e62beb7ce0a8dbb,1
785210,website_4,audi,q8,s-line,Diésel,2021,70261,210,4,Automático,NEGRO,13,676682,Valencia,2024-04-15,980f12ff0fb249daed15893804c10dde,1
227191,website_4,ferrari,sf90,Spider,Híbrido Enchufable,2023,50,1000,2,Automático,NEGRO,30,677900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
227190,website_4,ferrari,sf90,Spider,Híbrido Enchufable,2023,85,1000,2,Automático,ROJO,25,677900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
731411,website_4,ferrari,sf90,Spider,Híbrido Enchufable,2022,1407,1000,2,Automático,AZUL,18,677900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
772166,website_4,audi,s5,TDI quattro tiptronic,Diésel,2022,17500,341,2,Automático,AZUL TURBO (SÓLIDA),133,679001,Madrid,2024-02-29,8c0a00f4fc29f9edc08aa16987b27558,1
92259,website_4,porsche,panamera,4 e-Hybrid Executive,Híbrido,2017,100000,462,5,Automático,NEGRO METALIZADO / METALIZADO,19,679003,Alicante,2023-12-26,b96400ab66dd80545921a82de584727c,1
235005,website_4,volkswagen,touareg,3.0TDI V6 Premium Tiptronic Atmosphere 4M 170kW,Diésel,2022,22222,231,0,Automático,Gris,17,679801,Cádiz,2023-06-24,a3d2de7675556553a5f08e4c88d2c228,0
204904,website_4,rolls-royce,phantom,6.7 V12,Gas,2022,3900,571,4,Automático,AZUL,29,679900,Madrid,2023-09-25,b65f865c54d5a32a5990d5c44a5575a4,1
774329,website_4,audi,rsq3,Q3 RS 2.5 TFSI quattro S tronic,Gasolina,2020,58250,400,5,Automático,NEGRO,25,679901,Barcelona,2024-04-13,df440518d9304cd7546ac06bce1f7df9,1
737015,website_4,mercedes-benz,clase-e,Clase E Cabrio 220d 4Matic,Diésel,2023,2222,194,2,Automático,AZUL ESPECTRAL (METALIZADO) / METALIZADO,111,679901,Madrid,2024-02-01,abf32f86fa9d093661debbeb5af7fae6,1
737016,website_4,mercedes-benz,clase-e,Clase E Cabrio 220d 4Matic,Diésel,2023,2222,194,2,Automático,GRIS GRAFITO (METALIZADO) / METALIZADO,111,679901,Madrid,2024-02-01,abf32f86fa9d093661debbeb5af7fae6,1
233942,website_4,renault,spider,,Gas,1997,2362,150,2,Automático,ROJO / METALIZADO,16,679903,Cádiz,2024-02-03,06f6692b9fcf71cd4f7bf7bb37e055a0,1
228629,website_4,mercedes-benz,clase-v,Clase V Monovolumen  Automático de 5 Puertas,Diésel,2023,80,258,5,Automático,-,0,680000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
809393,website_4,bmw,x3,M Competition,Gasolina,2020,50000,510,5,Automático,-,29,680003,Madrid,2024-04-09,94cbbc63dd07893e2494a3cfe9addb9a,1
266198,website_4,ferrari,488-spider,488 Spider Pista,Gasolina,2019,4900,720,2,Automático,PLATA / METALIZADO,29,681900,Madrid,2023-09-11,b65f865c54d5a32a5990d5c44a5575a4,1
279996,website_4,lamborghini,aventador,LP770-4 SVJ,Gasolina,2019,8500,0,2,Automático,ROJO,17,683900,Madrid,2023-04-07,b65f865c54d5a32a5990d5c44a5575a4,1
227779,website_4,lamborghini,aventador,LP740-4 S,Gas,2022,417,0,2,Automático,NEGRO,13,683900,Madrid,2024-01-03,b65f865c54d5a32a5990d5c44a5575a4,1
785347,website_4,audi,tt,ro S tronic,Gas,2022,27800,400,2,Automático,GRIS,20,684001,Madrid,2024-01-25,40b67e0534ef4d718d685e031398703d,1
227186,website_4,ferrari,sf90,Spider,Híbrido,2023,100,1000,2,Automático,NEGRO,7,685000,Murcia,2024-01-22,f1264148fe6940c1a7e12473be27845a,1
280001,website_4,lamborghini,aventador,Roadster SVJ,Gas,2021,5000,770,2,Automático,AZUL / METALIZADO,20,687900,Madrid,2024-01-11,b65f865c54d5a32a5990d5c44a5575a4,1
835623,website_4,ferrari,sf90,Spider,Híbrido,2022,3400,1000,2,Automático,GRIS,4,689000,Murcia,2024-02-18,f1264148fe6940c1a7e12473be27845a,1
266199,website_4,ferrari,488-spider,488 Spider Pista,Gasolina,2019,6900,720,2,Automático,GRIGIO SCURO,0,689000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
980691,website_4,dodge,ram-1500,Ram 1500 5.7L V8 VVT eTorque Laramie Longhorn FWD,Gas,2019,48500,0,4,Automático,NEGRO / METALIZADO,17,689001,Madrid,2024-03-31,7f226871c3ef9893422029c339de210b,1
921069,website_4,mercedes-benz,clase-glc,Clase GLC 300 4MATIC,Gasolina,2023,8000,258,5,Automático,NEGRO OBSIDIANA / METALIZADO,0,689001,Valencia,2024-04-15,d55974ca9182d224ce669ff4c018f777,1
219646,website_4,mercedes-benz,clase-glc,Coupé 43 AMG 4Matic Speedshift TCT 9G,Gas,2020,67235,390,0,Automático,Gris/Metalizado,40,689001,Barcelona,2023-07-20,a3d2de7675556553a5f08e4c88d2c228,0
921426,website_4,mercedes-benz,clase-glc,Clase GLC 300de 4Matic 9G-Tronic,Híbrido,2022,38900,306,5,Automático,GRIS SELENITA / METALIZADO,137,689001,Madrid,2024-03-04,8c0a00f4fc29f9edc08aa16987b27558,1
910362,website_4,maserati,levante,350 GranSport Aut.,Gas,2019,60000,350,5,Automático,AZUL / METALIZADO,47,689001,Valencia,2024-02-27,96bb1eef6b543c123e5f39a869937fc3,1
205222,website_4,audi,a5,RS5 Sportback 2.9 TFSI quattro tiptronic 331kW,Gas,2019,64000,450,0,Automático,NardoGrey,9,689003,Alicante,2023-10-29,a3d2de7675556553a5f08e4c88d2c228,0
787319,website_4,bmw,serie-2,Serie 2 240 (M240iA)  Coupé xDrive Performance ÚNICO,Gas,2022,5039,387,2,Automático,AZUL METALIZADO / METALIZADO,41,689501,Madrid,2024-03-24,fa8d7bba3690f27d285d50b334011d87,1
91341,website_4,porsche,911,Carrera RS,Gasolina,1995,9875,300,2,Manual,NEGRO,11,689900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
219557,website_4,mercedes-benz,clase-e,Cabrio Mercedes-AMG 53 4MATIC+,Híbrido,2019,85359,435,0,Automático,Azulcavansita(metalizado)/Metalizado,20,689901,Madrid,2023-08-09,a3d2de7675556553a5f08e4c88d2c228,0
177294,website_2,FERRARI,SF90,FERRARI SF90 SPIDER,Gasolina,2024,3,0,0,,,1,690000,Murcia,2024-03-04,119549fb250878c3c837c8ecc6ebd86a,1
731399,website_4,ferrari,purosangre,Purosangue 6.5,Gas,2023,1,724,5,Automático,A ELEGIR,0,690000,Alicante,2024-01-25,2c16b030459947af69feda099043b639,1
204673,website_4,jeep,gladiator,3.0 Ds 194kW (264CV) 4wd Overland,Diésel,2023,5,264,0,Automático,Azul,21,690001,Madrid,2023-08-10,a3d2de7675556553a5f08e4c88d2c228,0
103964,website_4,saab,9-3,Cabrio 1.8t Vector Biopower A5,Gasolina,2007,161218,175,2,Automático,ROJO,11,690013,Castellón,2024-04-14,89b06555703bf8edc712e391ccb2e738,1
997963,website_4,toyota,auris,Berlina  Manual de 5 Puertas,Diésel,2011,239000,126,5,Manual,BLANCO,13,690018,Córdoba,2024-01-26,18f8f278123d5a5a2e08c111a44cd873,1
227780,website_4,lamborghini,aventador,LP740-4 S,Gas,2022,2100,0,2,Automático,NEGRO,24,692900,Madrid,2023-12-19,b65f865c54d5a32a5990d5c44a5575a4,1
295214,website_4,mercedes-benz,clase-cla,Clase CLA 45 S AMG 4Matic+ 8G-DCT,Gas,2021,22000,422,4,Automático,GRIS,35,694003,Barcelona,2024-02-07,f6df96fd776479cad1a5ecfb5f4746a4,1
227784,website_4,lamborghini,aventador,Roadster SVJ,Gas,2022,3400,770,2,Automático,BLANCO,19,694900,Madrid,2023-09-18,b65f865c54d5a32a5990d5c44a5575a4,1
332245,website_4,lamborghini,aventador,Deportivo  Automático de 2 Puertas,Gas,2022,2300,780,2,Automático,NEGRO,8,695000,Murcia,2024-03-11,f1264148fe6940c1a7e12473be27845a,1
332228,website_4,lamborghini,aventador,LP770-4 SVJ,Gas,2019,8700,0,2,Automático,ROJO,4,695000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
204672,website_4,jeep,gladiator,3.0 Ds 194kW (264CV) 4wd Overland,Diésel,2023,5,264,0,Automático,Azul,21,695007,Madrid,2023-08-10,a3d2de7675556553a5f08e4c88d2c228,0
56219,website_4,opel,zafira,Tourer 1.6CDTi S/S Selective 136,Diésel,2013,192000,136,5,Manual,GRIS / METALIZADO,12,695012,Alicante,2024-04-08,c4963bb5af0d3e53aa1307ebee14cf28,1
910837,website_4,mercedes-benz,amg-gt,AMG GT Coupé Black Series,Gas,2021,1500,730,3,Automático,NEGRO,15,695900,Madrid,2023-04-21,b65f865c54d5a32a5990d5c44a5575a4,1
823439,website_4,citroen,c4,Grand Picasso 1.6HDI Cool CMP,Diésel,2010,173474,110,5,Automático,GRIS / METALIZADO,10,697513,Madrid,2024-02-13,dd94228ff80b3461ac60c040c3964f04,1
306478,website_4,mercedes-benz,slr,McLaren Roadster Aut.,Gas,2008,8500,626,2,Automático,PLATA / METALIZADO,18,697900,Madrid,2023-12-19,b65f865c54d5a32a5990d5c44a5575a4,1
332244,website_4,lamborghini,aventador,SVJ,Gas,2021,2950,770,2,Automático,AMARILLO,7,698000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
835627,website_4,ferrari,sf90,Spider,Híbrido,2021,6400,1000,2,Automático,VERDE,4,698000,Murcia,2024-01-23,f1264148fe6940c1a7e12473be27845a,1
771959,website_4,audi,a4,RS4 Avant 2.9 TFSI quattro tiptronic,Gas,2018,87900,450,5,Automático,GRIS NARDO,138,699001,Madrid,2024-02-27,8c0a00f4fc29f9edc08aa16987b27558,1
810971,website_4,chevrolet,camaro,Coupé,Gas,2011,18800,0,3,Manual,BICOLOR PLATEADO-NEGRO / METALIZADO,119,699002,Madrid,2023-11-15,a957140ee72e6d714109ffcf3addd5f3,1
997745,website_4,tesla,model-x,Model X Standard Range AWD,Eléctrico,2020,46300,525,5,Automático,BLANCO / METALIZADO,51,699003,Málaga,2024-01-08,d9b227e389320e318b23370335d90a5f,1
228517,website_4,mercedes-benz,clase-glc,Clase GLC 220 d 4matic amg line (euro 6d),Híbrido,2023,3660,197,0,Automático,NEGRO,120,699003,Badajoz,2023-12-22,7eabe30ed738e3bf3310dbb3ab16924a,1
903048,website_4,land-rover,range-rover-sport,Range Rover Sport 3.0D I6 MHEV HSE Dynamic Aut. 300,Diésel,2022,33000,300,5,Automático,NEGRO,120,699003,Madrid,2024-04-03,3f38b12e5f17112a4fa35cc31c8e9454,1
333662,website_4,volkswagen,touareg,3.0TSI V6 eHybrid Atmosphere 4Motion Tiptronic,Híbrido,2022,12088,340,5,Automático,AZUL / METALIZADO,12,699003,Barcelona,2023-09-28,a227ffc731a8c5ae48c419a04fb865dc,1
205665,website_4,bmw,x3,M Competition,Gas,2020,78000,510,0,Automático,Gris/Metalizado,42,699004,Barcelona,2023-11-14,a3d2de7675556553a5f08e4c88d2c228,0
921495,website_4,mercedes-benz,clase-glc,63 AMG 4Matic+ Speedshift MCT 9G,Gas,2020,10000,476,0,Automático,Negro/Metalizado,2,699007,Madrid,2023-09-10,a3d2de7675556553a5f08e4c88d2c228,0
993632,website_4,fiat,tipo,Sedán 1.4 T-Jet Gasolina/GLP Easy,Gas,2018,223658,120,4,Manual,NEGRO,0,699012,Málaga,2024-01-13,05a2413f74f4a3f186e439a67057de67,1
993551,website_4,fiat,tipo,1.4 T-Jet Gasolina/GLP Easy,Gas,2018,223658,120,5,Manual,NEGRO,7,699012,Málaga,2024-01-03,05a2413f74f4a3f186e439a67057de67,1
956839,website_4,skoda,rapid,1.6TDI CR Elegance 66kW,Diésel,2013,107568,90,5,Manual,NEGRO,39,699013,Barcelona,2024-03-26,6b4a9fae377b11fd9290b06e6369853a,1
55883,website_4,opel,mokka,1.7CDTi S&S Selective 4x2,Diésel,2013,198000,130,5,Manual,AZUL,33,699018,Barcelona,2023-12-05,b6608f64a9bffbcfc6dfb08ed228cb33,1
929649,website_4,porsche,macan,Aut.,Gas,2021,68000,245,5,Automático,NEGRO / METALIZADO,13,699505,Alicante,2023-09-19,fa843f037182711c3ea4483983c8af2b,1
177293,website_2,FERRARI,SF90,FERRARI SF90 SPIDER,Gasolina,2023,3000,0,0,,,25,699900,Barcelona,2024-02-09,98f4f7f32856f186fbe18c965d56f229,1
835625,website_4,ferrari,sf90,Spider,Híbrido,2022,500,1000,2,Automático,NEGRO,7,699900,Murcia,2024-02-25,f1264148fe6940c1a7e12473be27845a,1
219624,website_4,mercedes-benz,clase-glc,200 4MATIC,Gas,2023,3602,197,0,Automático,designorojojacintometalizado/Metalizado,13,699904,Madrid,2023-08-16,a3d2de7675556553a5f08e4c88d2c228,0
92329,website_4,porsche,panamera,4S Aut.,Gas,2016,76350,440,5,Automático,ROJO,12,699904,Málaga,2024-01-31,bbe378d95c994235d86fdd1221b53cff,1
266948,website_4,fiat,500,1.3Mjt Sport,Diésel,2008,186000,75,3,Manual,VERDE,50,699913,Alicante,2024-04-05,61e037fce0de3fe9fa75f05953f206a8,1
731400,website_4,ferrari,purosangre,Purosangue 6.5,Gasolina,2023,10,724,5,Automático,EXCLUSIVE,0,700000,Málaga,2024-03-05,a3d2de7675556553a5f08e4c88d2c228,0
785208,website_4,audi,q8,s-line,Diésel,2023,29650,210,4,Automático,NEGRO,26,700372,Valencia,2024-04-15,980f12ff0fb249daed15893804c10dde,1
227783,website_4,lamborghini,aventador,LP740-4 S Roadster,Gas,2022,1599,0,2,Automático,DORADO,20,701900,Madrid,2023-12-19,b65f865c54d5a32a5990d5c44a5575a4,1
919460,website_4,mercedes-benz,clase-cla,Clase CLA 45 S AMG 4Matic+ 8G-DCT,Gas,2022,36174,422,4,Automático,NEGRO / METALIZADO,20,704001,Barcelona,2024-03-12,5b0c95b213ac0964637172e3bada81d9,1
332853,website_4,porsche,macan,S Aut.,Gas,2021,35911,354,5,Automático,NEGRO,43,705001,Madrid,2024-01-08,23cf2d278bd44326c68793529866ef21,1
91719,website_4,porsche,boxster,Style Edition PDK,Gas,2022,13900,300,2,Automático,NEGRO,48,709001,Barcelona,2024-01-31,591fa6615e29ff59e0bde2b3539ee6ca,1
228445,website_4,mercedes-benz,clase-cla,Clase CLA Mercedes-AMG 35 4MATIC Coupé,Gasolina,2024,3000,306,4,Automático,PLATA IRIDIO METALIZADO / METALIZADO,11,709003,Valencia,2024-04-23,d55974ca9182d224ce669ff4c018f777,1
835632,website_4,ferrari,sf90,Spider,Híbrido Enchufable,2021,2340,1000,2,Automático,GRIS,30,711900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
835631,website_4,ferrari,sf90,Spider,Híbrido Enchufable,2022,10838,1000,2,Automático,AMARILLO / METALIZADO,27,714900,Madrid,2024-01-11,b65f865c54d5a32a5990d5c44a5575a4,1
737409,website_4,rolls-royce,ghost,Black Badge,Gas,2024,45,600,4,Automático,NEGRO,20,714900,Madrid,2024-02-06,b65f865c54d5a32a5990d5c44a5575a4,1
332229,website_4,lamborghini,aventador,LP770-4 SVJ,Gas,2021,9980,0,2,Automático,VERDE,5,715000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
332766,website_4,porsche,911,Turbo,Gas,2009,102598,480,2,Automático,NEGRO / METALIZADO,50,715001,Madrid,2024-02-27,23cf2d278bd44326c68793529866ef21,1
91519,website_4,porsche,911,Turbo,Gas,2009,102598,480,2,Automático,NEGRO / METALIZADO,50,715001,Madrid,2024-02-26,73c550491596be0537be727dddfa38a2,1
266197,website_4,ferrari,488-spider,488 Spider Pista,Gas,2021,400,720,2,Automático,NEGRO,5,719000,Murcia,2024-01-22,f1264148fe6940c1a7e12473be27845a,1
228623,website_4,mercedes-benz,clase-v,Clase V 220d Avantgarde Largo,Diésel,2024,0,163,5,Automático,NEGRO OBSIDIANA METALIZADO / METALIZADO,17,719003,Toledo,2024-04-18,eb804bd45f2b4ef8a54faf429acf8028,1
228622,website_4,mercedes-benz,clase-v,Clase V 220d Avantgarde Largo,Diésel,2024,5,163,5,Automático,NEGRO OBSIDIANA METALIZADO / METALIZADO,19,719003,Toledo,2024-04-18,eb804bd45f2b4ef8a54faf429acf8028,1
44910,website_4,opel,astra,1.7CDTi Selective,Diésel,2013,164303,110,5,Manual,BLANCO,28,720010,Badajoz,2024-03-26,ce20243d36ed29607e5f1888c514a2b1,1
44908,website_4,opel,astra,1.7CDTi Selective,Diésel,2013,164303,110,5,Manual,BLANCO,28,720010,Málaga,2024-03-27,9bfadcd7aa68dcdf47e707e86ccc24b2,1
533044,website_4,citroen,c4,1.4 VTi Tonic,Gas,2013,90040,95,5,Manual,BLANCO,19,720019,Valencia,2024-02-28,a9419e15806b79aaaf1f1456d23cef8e,1
295987,website_4,mercedes-benz,clase-gle,Clase GLE 350de 4Matic Aut.,Híbrido,2021,58000,320,5,Automático,NEGRO / METALIZADO,20,729001,Madrid,2024-04-16,8a4410d229ecc44f249811a17ce85a77,1
295836,website_4,mercedes-benz,clase-gle,Clase GLE 300 d 4MATIC,Híbrido,2022,44900,272,0,Automático,NEGRO OBSIDIANA,35,729001,Zaragoza,2023-12-27,801fad51c8735a0b0efb4b64c8347e14,1
761002,website_4,audi,a3,RS3 Sedán quattro S tronic,Gas,2022,33000,400,4,Automático,VERDE KYALAMI (METALIZADO),128,729003,Madrid,2024-04-24,8c0a00f4fc29f9edc08aa16987b27558,1
333654,website_4,volkswagen,touareg,3.0TDI V6 R-Line Tiptronic 4Motion 210kW,Diésel,2023,10500,286,5,Automático,AZUL / METALIZADO,50,729004,Castellón,2024-04-29,41850ec71cccebdbfa3031117d160fdc,1
921093,website_4,mercedes-benz,clase-glc,Clase GLC 300 e 4MATIC,Híbrido,2023,6290,313,5,Automático,PLATA HIGH-TEC / METALIZADO,15,729004,Barcelona,2024-04-19,0252f59d4b2a987fbf3b65d5c6f799d5,1
305740,website_4,mercedes-benz,clase-gls,Clase GLS 400d 4Matic,Diésel,2020,158000,330,5,Automático,VERDE,45,729008,Sevilla,2024-03-11,14cf6852fc0e97449bff4aaaa806dcd9,1
902201,website_4,land-rover,defender,110 3.0D l6 MHEV SE AWD Aut. 200,Diésel,2022,33839,200,5,Automático,BLANCO,25,729009,Sevilla,2024-01-29,0a623b92703f27d609de6bd442bff066,1
993630,website_4,fiat,tipo,Sedán 1.4 T-Jet Gasolina/GLP Easy,Gas,2018,167112,120,4,Manual,NEGRO,33,729013,Málaga,2023-12-22,05a2413f74f4a3f186e439a67057de67,1
759415,website_4,alpine-1,a110,S,Gasolina,2022,9500,300,2,Automático,NEGRO / METALIZADO,27,729503,Barcelona,2024-04-06,5ef7a34292f5b6a1613b43baeddfe012,1
205663,website_4,bmw,x3,M Competition,Gas,2020,78000,510,0,Automático,Gris/Metalizado,42,729903,Barcelona,2023-11-14,a3d2de7675556553a5f08e4c88d2c228,0
219555,website_4,mercedes-benz,clase-e,Cabrio Mercedes-AMG 53 4MATIC+,Híbrido,2019,85359,435,0,Automático,Azulcavansita(metalizado)/Metalizado,20,729903,Madrid,2023-08-09,a3d2de7675556553a5f08e4c88d2c228,0
799987,website_4,bmw,serie-7,Serie 7 740 m-sport,Diésel,2022,58000,340,4,Automático,GRIS,8,730985,Valencia,2024-04-18,980f12ff0fb249daed15893804c10dde,1
785050,website_4,audi,q7,50 TDI S line quattro,Diésel,2020,31169,286,5,Automático,BLANCO,19,732001,Madrid,2024-01-25,40b67e0534ef4d718d685e031398703d,1
928878,website_4,mercedes-benz,eqe,350 Edition,Eléctrico,2022,14733,292,4,Automático,NEGRO / METALIZADO,20,733001,Barcelona,2024-03-19,5b0c95b213ac0964637172e3bada81d9,1
227787,website_4,lamborghini,aventador,Deportivo  Automático de 2 Puertas,Gasolina,2022,90,780,2,Automático,NEGRO,17,733900,Madrid,2023-09-19,b65f865c54d5a32a5990d5c44a5575a4,1
929670,website_4,porsche,macan,S Aut.,Gasolina,2019,75709,354,5,Automático,VERDE MAMBA / METALIZADO,23,735001,Barcelona,2024-04-08,a227ffc731a8c5ae48c419a04fb865dc,1
280003,website_4,lamborghini,aventador,Roadster SVJ,Gasolina,2021,7899,770,2,Automático,DORADO,15,737900,Madrid,2023-04-07,b65f865c54d5a32a5990d5c44a5575a4,1
920238,website_4,mercedes-benz,clase-g,Clase G 500 Largo Aut.,Gas,2014,88045,388,5,Automático,GRIS / METALIZADO,18,738001,Barcelona,2024-04-12,5b0c95b213ac0964637172e3bada81d9,1
731407,website_4,ferrari,sf90,Spider,Híbrido Enchufable,2022,3057,1000,2,Automático,ROJO / METALIZADO,17,738900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
242196,website_4,volvo,xc90,B5 R-Design 7pl. AWD Aut.,Diésel,2022,15,235,5,Automático,CRYSTAL WHITE METALIZADO / METALIZADO,23,739001,Badajoz,2024-01-31,528b3dcb48d9ade25eead37020925cf7,1
92372,website_4,porsche,panamera,4S PDK,Gas,2017,76683,420,5,Automático,AZUL,0,739001,Barcelona,2024-01-04,f6df96fd776479cad1a5ecfb5f4746a4,1
785405,website_4,bentley,continental-gt,Continental GT Deportivo  Automático de 3 Puertas,Gasolina,2011,80700,575,3,Automático,NEGRO / METALIZADO,17,739003,Madrid,2024-02-04,28378507135c4cbaa1680b345e8a50c0,1
280231,website_4,land-rover,defender,110 3.0D l6 MHEV S AWD Aut. 250,Diésel,2023,18750,250,5,Automático,BLANCO,36,739003,Barcelona,2024-04-04,7bbd4529ac608511bd21e85530061ee0,1
280002,website_4,lamborghini,aventador,Roadster SVJ,Gasolina,2020,7750,770,2,Automático,DORADO / METALIZADO,15,739900,Madrid,2023-09-09,b65f865c54d5a32a5990d5c44a5575a4,1
91668,website_4,porsche,boxster,GTS,Gas,2018,62659,365,2,Automático,NEGRO / METALIZADO,38,739904,Madrid,2024-02-27,f9799adab087098c1bbbba9456f697ab,1
295843,website_4,mercedes-benz,clase-gle,Clase GLE 350 de 4MATIC (Híbrido Enchufable),Híbrido,2020,79825,320,0,Automático,NEGRO OBSIDIANA,30,739904,Jaén,2024-02-04,1fcd792ed1d12a97bdcc7c592a9d68c1,1
332234,website_4,lamborghini,aventador,Roadster SVJ,Gas,2021,8200,770,2,Automático,NARANJA,7,740000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
332520,website_4,mercedes-benz,clase-glc,Clase GLC 300e 4Matic 9G-Tronic,Híbrido,2023,8131,314,5,Automático,NEGRO / METALIZADO,19,740001,Barcelona,2024-04-07,5b0c95b213ac0964637172e3bada81d9,1
533371,website_4,citroen,c4,Grand Picasso 1.6HDI Avatar CMP,Diésel,2010,131049,110,5,Automático,NEGRO,33,740011,Badajoz,2024-04-11,ce20243d36ed29607e5f1888c514a2b1,1
254004,website_4,citroen,c4,Grand Picasso 1.6HDI Avatar CMP,Diésel,2010,131049,110,5,Automático,NEGRO,33,740011,Barcelona,2024-03-27,8d01a6a00beaa10c0553cbf06dc0aedf,1
533370,website_4,citroen,c4,Grand Picasso 1.6HDI Avatar CMP,Diésel,2010,131049,110,5,Automático,NEGRO,33,740011,Málaga,2024-04-11,9bfadcd7aa68dcdf47e707e86ccc24b2,1
986995,website_4,fiat,panda,1.2 Lounge,Gas,2019,66450,69,5,Manual,AZUL,6,740016,Valencia,2024-01-29,a9419e15806b79aaaf1f1456d23cef8e,1
332233,website_4,lamborghini,aventador,Roadster SVJ,Gas,2021,7950,770,2,Automático,MARRÓN,6,745000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
241131,website_4,rolls-royce,cullinan,,Gas,2023,1100,571,5,Automático,AZUL,29,746900,Madrid,2023-09-16,b65f865c54d5a32a5990d5c44a5575a4,1
772403,website_4,audi,a5,RS Sportback,Gas,2020,53000,450,5,Automático,BLANCO / METALIZADO,30,749001,Barcelona,2024-03-05,064d43c8040538335c782d7160e1bb63,1
205155,website_4,audi,a3,RS3 Sportback quattro S tronic 294kW,Gas,2022,21000,400,5,Automático,NEGRO,49,749004,Valencia,2024-02-01,68634908f65d4e68dc52d9b224827143,1
929511,website_4,porsche,cayenne,Aut.,Gas,2019,34000,340,5,Automático,BLANCO,29,749005,Málaga,2024-01-17,04ce3b81ec96428737ffc2a6085ec71f,1
929522,website_4,porsche,cayenne,Aut.,Gas,2019,36000,340,5,Automático,BLANCO,29,749005,Cádiz,2024-02-26,83048d5d5057eff700c8ea8da4204f5c,1
